id,nev,ismertnev,orszag,megye,varos,cim,osmid,osmtype,lat,lon
269,Szent Miklós-templom,,12,14,Verseg,,370977925,way,47.7223703,19.5472817
270,Szent András  templom,,12,10,Zagyvaszántó,,370977896,way,47.781048,19.6758617
271,Szent Erzsébet- templom,,12,14,Zsámbok,,370977901,way,47.5433447,19.606543
276,Szeplőtelen fogantatás-templom,,12,13,Becske,Kossuth u.,278087671,way,47.9106991,19.3783928
280,Szent Márton-templom,,12,13,Szécsénke,,979677685,way,47.9063508,19.3316239
281,Szent Péter és Pál-templom,,12,13,Bercel,Templom part u 1.,370977934,way,47.87136,19.4060164
282,Szent Mihály-templom,,12,13,Nógrádkövesd,Kossuth út.,3769875311,node,47.8747254,19.3735058
283,Boldogságos Szűz Szeplőtelen Fogantatása-templom,,12,7,Pázmánd,Fő u.,225246589,way,47.2896258,18.6517536
284,Szent Anna- templom,,12,14,Perbál,Hősök tere,367002696,way,47.5912927,18.7634914
285,Szűz Mária Szent Neve Templom,piliscsabai templom,12,14,Piliscsaba,Fő u. 117.,370977952,way,47.6316212,18.8257775
286,Jézus Szíve-templom,klotildligeti templom,12,14,Piliscsaba,József A. u. 116.,370977861,way,47.6385922,18.8343209
287,Kármelhegyi Boldogasszony Kápolna,pilisjászfalui kápolna,12,14,Pilisjászfalu,Kápolna u. 4,348430658,way,47.6551547,18.794682
288,Nagyboldogasszony-templom,Nagytemplom,12,14,Pilisvörösvár,,190867925,way,47.6191766,18.9085413
289,Szent Borbála-kápolna,bányatelepi kápolna,12,14,Pilisvörösvár,,190940417,way,47.6156009,18.9192484
290,Páduai Szent Antal-templom,,12,14,Pilisszántó,Kossuth u. 94.,371360585,way,47.669887,18.8872535
291,"Szűz Mária, az Isteni Gondviselés Anyja-templom",,12,14,Pilisszentiván,Templomhegy 21.,371360612,way,47.6096492,18.8977022
292,Szent Imre-templom,,12,7,Pusztaszabolcs,,293842432,way,47.1363255,18.7689524
293,Kápolna a Remeteségben,,12,14,Pusztazámor,Korvin Ottó u.,169332004,way,47.4019256,18.777284
294,Szent István király-templom,,12,7,Rácalmás,Demény Rezső u.. 1.,371360601,way,47.0264167,18.9373981
295,Szent Kereszt felmagasztalása-templom,,12,7,Ráckeresztúr,Kossuth u.,361534743,way,47.267053,18.8347124
296,Szent László király-templom,,12,7,Sárbogárd,József Attila u. 18.,371360605,way,46.8832331,18.6259643
297,Nepomuki Szent János-templom,,12,7,Sárosd,"2433, Fő u. 6.",211631926,way,47.0438576,18.6419372
298,Szent Miklós püspök-templom,sárszentmiklósi templom,12,7,Sárbogárd,"Sárszentmiklós, Béke u. 8.",371360609,way,46.8579694,18.6295377
299,Avilai Nagy Szent Teréz-kápolna,rétszilasi kápolna,12,7,Sárbogárd,"Rétszilas, 7003, Fehérvári út 95.",3749290862,node,46.8314,18.637
300,Szent Flórián vértanú-templom,,12,7,Seregélyes,"8111, Fő u. 199.",453780497,way,47.1079446,18.5832363
301,Magyarok Nagyasszonya-kápolna,szőlőhegyi kápolna,12,7,Seregélyes,"-Szőlőhegy, Dunaújvárosi út",371360573,way,47.1089518,18.6193941
303,Szent Imre-templom,,12,18,Bő,Köztársaság tér,371360598,way,47.3654032,16.8176298
304,Szentháromság-templom,,12,8,Rábapatona,,188119760,way,47.6252008,17.4869682
305,Keresztelő Szent János-templom,,12,8,Öttevény,Fő u.120.,371360569,way,47.7250069,17.4901989
306,Szent János apostol és Szent Liborius püspök-templom,,12,8,Nagyszentjános,,322204961,way,47.7082084,17.8719599
307,Szent Imre-templom,,12,8,Győr,Szent Imre út 35.,188119757,way,47.6723643,17.6451568
308,Szűz Mária neve-templom,,12,14,Solymár,Templom tér,194189216,way,47.5912176,18.9281859
310,Árpád-házi Szent Erzsébet- templom,,12,13,Vanyarc,,3446891287,node,47.824795,19.4529316
311,Szent István király-templom,,12,13,Cserhátsurány,Dobó K. u. 2.,328964142,way,47.9740055,19.4244289
312,Szent Mihály-templom,,12,13,Herencsény,Béke u. 7.,330512962,way,47.969818,19.4684045
313,Kisboldogasszony-templom,,12,13,Héhalom, Petőfi út 31.,370977867,way,47.7756518,19.5874164
314,Oltáriszentség-templom,,12,7,Soponya,"8123, Petőfi u. 193.",370977886,way,47.0108525,18.455123
315,Szent Imre-templom,,12,13,Egyházasdengeleg,,370977910,way,47.7974416,19.563513
316,Kisboldogasszony-templom,,12,14,Sóskút,,155317902,way,47.4070288,18.8288681
317,Szent Pál megtérése-templom,,12,13,Kálló,,370977932,way,47.7487693,19.4907221
318,Loyolai Szent Ignác-templom,,12,7,Sukoró, Öreg u. 20.,314796803,way,47.2400198,18.6044954
319,Szent Imre-templom,,12,7,Szabadbattyán,"8151, Csíkvár tér 2.",225936415,way,47.1206688,18.373498
320,Szent László templom,Óvárosi templom,12,14,Százhalombatta,Szent László tér 1.,371360606,way,47.3306371,18.9410046
321,Mindenszentek-templom,,12,13,Erdőtarcsa,,371360575,way,47.7600215,19.537313
322,Szentlélek-templom,,12,13,Erdőkürt,,371360611,way,47.771155,19.4641382
323,Nagyboldogasszony-kápolna,,12,14,Százhalombatta,Vörösmarty u. 33.,371360578,way,47.3229807,18.906123
324,Szent Miklós-templom,,12,13,Magyarnándor,,296949425,way,47.9657102,19.3498369
325,Szent István-templom,,12,14,Százhalombatta,Szent István tér 11.,197459387,way,47.3176617,18.9082999
327,Havas Boldogasszony-templom,,12,10,Nagykökényes,Hősök tere 1.,371360565,way,47.7332777,19.5984401
328,Szent Jakab-templom,,12,13,Nézsa,Táncsics utca,371360602,way,47.8436909,19.2982818
329,Szent István király-templom,,12,13,Alsópetény,Fűzfasor u. 2.,228212123,way,47.8732665,19.242885
330,Szent Imre-templom,,12,13,Keszeg,,349564274,way,47.8382038,19.2426186
331,Kisboldogasszony-templom,,12,13,Nógrádsáp,Mártírok útja 5.,371360571,way,47.8390956,19.3500113
332,Nagyboldogasszony-templom,,12,13,Legénd,,1053139674,way,47.8731188,19.3200248
333,Szent Péter és Pál-templom,,12,13,Palotás,Szabadság u.,371360610,way,47.7958678,19.5948664
334,Szent Lőrinc-templom,,12,14,Püspökhatvan,,371360608,way,47.7733075,19.367722
335,Avilai Szent Teréz-templom,,12,14,Szigetcsép,Fő u.,371360563,way,47.2663512,18.9710716
336,Nagyboldogasszony-templom,,12,14,Acsa,,371360580,way,47.7902546,19.3909589
337,Jézus Szíve-templom,,12,14,Szigethalom,,371360567,way,47.3257738,19.0017588
338,Szent István király-kápolna,,12,14,Galgagyörk,,371360600,way,47.7422114,19.37719
339,Árpád-házi Szent Piroska-templom,görögkatolikus templom (volt Jézus Szíve templom),12,14,Szigetszentmiklós,Losonczi u. 10.,273583575,way,47.344668,19.0399716
340,Szent Kereszt felmagasztalása-templom,,12,7,Tabajd, Petőfi Sándor u. 10.,371360603,way,47.4013029,18.6317884
342,Krisztus Király-templom,,12,7,Tác,"8121, Ady Endre u. 4.",371360572,way,47.0834636,18.4071223
343,Rózsafüzér királynéja-templom,,12,14,Tárnok,,371360587,way,47.3751759,18.8473961
344,Jó Pásztor-templom,tárnokligeti templom,12,14,Tárnok,,371360568,way,47.367941,18.8713726
345,Szeplőtelen fogantatás és Szent Gál- templom,alsógallai templom,12,12,Tatabánya,Táncsics M. u. 28.,120517706,way,47.5718286,18.4188585
346,Szent István-templom,alsógallai templom,12,12,Tatabánya,Bem J. u. 6,227783254,way,47.5664912,18.4163538
348,Szűz Mária neve-templom,felsőgallai templom,12,12,Tatabánya,Szent István út 55.,109439713,way,47.5424859,18.4522177
349,Szent Anna-templom,,12,14,Tinnye,,371360591,way,47.6229104,18.7765292
350,Szűz Mária neve-templom,Torbágyi templom,12,14,Biatorbágy,Dózsa György út 4.,117564380,way,47.4790208,18.8300437
351,Mária Magdolna  templom,Hasznosi templom,12,13,Pásztó,Hasznos,371360576,way,47.9317456,19.7372313
352,Gyümölcsoltó Boldogasszony-templom,,12,7,Tordas,"2463, Sport u. 1.",315618062,way,47.3423305,18.7521852
353,Nagyboldogasszony-kápolna,alsótöbörzsöki kápolna,12,7,Sárbogárd,"7000, Alsótöbörzsök, Temetőköz 1.",371360581,way,46.9027052,18.6026319
354,Kisboldogasszony-templom,,12,14,Tököl,,159250295,way,47.3212394,18.9605667
355,Szűz Mária bemutatása-templom,,12,14,Törökbálint,,308267277,way,47.4280803,18.9151707
356,Mária segíts-kápolna,Temetői kápolna,12,14,Törökbálint,,308281830,way,47.4350512,18.9262956
357,Hétfájdalmú Szűz-templom,,12,7,Vál,Szent István tér 2.,359596013,way,47.3582945,18.6729081
358,Szent Vendel és Szent Miklós püspök-templom,,12,12,Várgesztes,,255943353,way,47.4749465,18.3985818
359,Magyarok Nagyasszonya-templom,Vasztélypusztai templom,12,7,Csabdi,"Vasztélypuszta, Kossuth Lajos u. 1.",371360574,way,47.5542394,18.5966157
360,Szent István király-templom,Velence Ó-falu ,12,7,Velence,Fő u. 91.,361862881,way,47.2395181,18.6425317
361,Kalazanci Szent József-templom,újtelepi templom,12,7,Velence,Szent Erzsébet tér,314996439,way,47.2244794,18.6615991
362,Szent Erzsébet-templom,,12,13,Debercsény,,329113303,way,47.9617834,19.3145843
363,Szent Imre-templom,,12,13,Kisecset,Templom tér,371360596,way,47.9362103,19.3105231
364,Szent András-templom,,12,13,Terény,Bercsényi u. 1.,322454916,way,47.9479348,19.4383927
365,Nepomuki Szent János-templom,,12,7,Vereb,Szabadság tér,361864334,way,47.3193694,18.6196573
366,Szent Márton-templom,,12,13,Szanda,Arany J. u. 2.,322431502,way,47.9277526,19.4412031
367,Szent Márton-templom,,12,13,Buják,,321612682,way,47.8821898,19.5411553
368,Szent Kereszt feltalálása-templom,,12,7,Vértesacsa,,697854473,way,47.3742495,18.5798647
369,Assisi Szent Ferenc-templom,,12,7,Vértesboglár,,371360562,way,47.4301144,18.5247751
370,Sarlós Boldogasszony-templom,,12,12,Vértessomló,,543476276,way,47.5066966,18.3755934
371,Kisboldogasszony-templom,,12,13,Cserhátszentiván,,329006355,way,47.9406369,19.580798
372,Keresztelő Szent János születése-templom,,12,14,Zsámbék,,48365232,way,47.548501,18.7194852
373,Kisboldogasszony-templom,,12,13,Csécse,,371360570,way,47.8644288,19.6248793
374,Mindenszentek-templom,,12,13,Ecseg,Szabadság tér 1.,329136180,way,47.8969943,19.6064238
375,Szent György-templom,,12,13,Jobbágyi,Apponyi u. 30,371360595,way,47.8298975,19.6764077
377,Avilai Szent Teréz-templom,,12,13,Kisbágyon,Rákóczi u.,371360564,way,47.8238092,19.5843998
378,Nagyboldogasszony-templom,,12,13,Szirák,Táncsics u. 34.,371360582,way,47.827178,19.5332301
379,Szent Erzsébet-templom,,12,13,Mátraszőlős,Szent Erzsébet tér,371360593,way,47.9584979,19.68255
381,Nagyboldogasszony-bazilika,szentkúti templom,12,13,Mátraverebély,Szentkút,335817797,way,48.0001558,19.7613285
382,Kórházkápolna,Zrínyi utcai kápolna,12,8,Győr,,262870673,way,47.6762826,17.6385619
383,Szent Kereszt felmagasztalása-templom,,12,8,Ikrény,,371360604,way,47.6505509,17.5242684
384,Szent Kereszt felmagasztalása-templom,püspöki templom,12,13,Szurdokpüspöki,,351345739,way,47.8584074,19.6959082
385,Szentlélek-templom,,12,8,Győr,Szentlélek tér 3.,125913679,way,47.6615664,17.6406808
386,Szent Rókus és Sebestyén-templom,szigeti templom,12,8,Győr,Simor János tér,211370120,way,47.6873968,17.6229377
387,Urunk színeváltozása-templom,újvárosi templom,12,8,Győr,Kossuth L. u.,371360614,way,47.6840761,17.622489
388,Nagyboldogasszony-székesegyház,Bazilika,12,8,Győr,Káptalan domb 5.,106512042,way,47.6890435,17.6314204
389,Szent Lőrinc vértanú-templom,,12,8,Kunsziget,Petőfi tér,371360607,way,47.740087,17.5178628
395,Szent Mihály főangyal-templom,,12,13,Tar,Petőfi út 7.,905782226,way,47.9469803,19.7461985
399,Szent György-templom,dinnyési templom,12,7,Gárdony,"Dinnyés, Templom tér",228980750,way,47.17781,18.5641933
402,Szentháromság-templom,,12,14,Csömör,Szabadság u.,371483618,way,47.5489429,19.2267022
403,Szent Jakab apostol-templom,,12,14,Dány,,371483572,way,47.5211077,19.5494805
404,Páduai Szent Antal-templom,,12,14,Ecser,,371483560,way,47.4449018,19.3190118
405,Jézus Szíve-templom,,12,14,Erdőkertes,Fő út 53.,371483540,way,47.6695162,19.30737
406,Nepomuki Szent János-kápolna,Kastélykápolna,12,14,Gödöllő,,3471889559,node,47.5961371,19.3467639
408,Szentlélek és Gyümölcsoltó Boldogasszony-templom,Premontrei kápolna,12,14,Gödöllő,Fácán sor 3.,183630407,way,47.5898017,19.3620663
409,ORA-kápolna,,12,14,Gödöllő,,491013156,way,47.5916687,19.3867241
410,Szent István király-templom,,12,14,Isaszeg,,371483566,way,47.5295265,19.3980035
411,Szent Márton-templom,,12,14,Isaszeg,Bajcsy-Zsilinszki u.,371483599,way,47.5245333,19.3912936
412,Szent Anna-templom,,12,14,Kerepes,,371483563,way,47.5639198,19.2901875
413,Rózsafüzér Királynője-templom,Kistarcsai templom,12,14,Kistarcsa,Széchenyi u. Kápolna u. sarok,371483562,way,47.5413504,19.268887
414,Bosco Szent János-templom,,12,14,Nagytarcsa,Kossuth Lajos utca 2. ,371483537,way,47.5310099,19.2819244
415,Rózsafüzér Királynője,,12,14,Maglód,Szent István tér 1.,111862580,way,47.4430069,19.3503789
416,Szent Mihály főangyal-templom,,12,14,Mogyoród,Temető u. 2. ,323830277,way,47.595567,19.2405889
417,Magyarok Nagyasszonya-templom,,12,14,Pécel,,320202099,way,47.4888718,19.3360752
418,Szent Kereszt temetőkápolna,Sóstói temetőkápolna,12,7,Székesfehérvár,,217350695,way,47.1754389,18.4166713
419,Mindenszentek-templom,,12,7,Baracska,Kossuth L. 46.,359308240,way,47.2810289,18.7610249
420,Sarlós Boldogasszony-templom,,12,7,Csór,Fő u.,219650842,way,47.2050383,18.2572962
421,Keresztelő Szent János születése-templom,,12,7,Füle,Széchenyi utca 54.,371483541,way,47.0527999,18.2451929
422,Szent Anna-kápolna,agárdpusztai kápolna,12,7,Gárdony,Agárdpuszta,294002642,way,47.1863244,18.6227965
423,Szent Imre-kápolna,,12,7,Zichyújfalu,,361725634,way,47.1261246,18.6716198
424,Jézus Szíve-templom,,12,7,Kápolnásnyék,Fő u. 55.,291196777,way,47.2407236,18.6791535
425,Palermói Szent Rozália-templom,,12,7,Nadap,Templom köz 2.,361734625,way,47.2577124,18.6173227
426,Szent István király-templom,,12,7,Polgárdi,,225269673,way,47.0587608,18.2915536
427,Jézus Szíve-kápolna,ipartelepi kápolna,12,7,Polgárdi,"8153 Polgárdi-Ipartelepek, Somlyói út 9.",11004262532,node,47.0808479,18.3144657
428,Szent Kereszt-templom,,12,7,Sárszentmihály,Május 1. utca 2.,226616640,way,47.1528331,18.3357623
429,Szent Kereszt felmagasztalása-templom,sárpentelei templom,12,7,Sárszentmihály,"Sárpentele, Széchenyi Zsigmond u. 2.",291365291,way,47.162898,18.3622751
430,Nagyboldogasszony-templom,,12,7,Úrhida,,226835491,way,47.1329063,18.335608
431,Keresztelő Szent János-templom,,12,14,Szada,,371483545,way,47.637108,19.310923
432,Szent Lőrinc vértanú-templom,,12,7,Zámoly,Kossuth u. 31.,371483580,way,47.3161761,18.4155173
433,Szent Mihály-templom,,12,14,Valkó,,371483589,way,47.5649658,19.5103089
434,Szent László-templom,,12,14,Vácszentlászló,,371483577,way,47.5770236,19.529026
435,Urunk színeváltozása-templom,,12,14,Albertirsa,,327742389,way,47.2418825,19.6185722
436,Szent Miklós-templom,,12,14,Dánszentmiklós,,371483595,way,47.2138972,19.5433005
437,Keresztelő Szent János-templom,,12,12,Bokod,Hősök tere 1.,371483544,way,47.4932527,18.2430288
438,Szent István király-templom,,12,14,Gyál,,371483567,way,47.3831341,19.2178992
439,Fájdalmas Anya temploma,,12,14,Felsőpakony,Eötvös József u. 26.,371483538,way,47.3431828,19.2399165
440,Nagyboldogasszony-templom,,12,14,Monor,,321741562,way,47.349665,19.4466364
441,Jézus Szíve-kápolna,"Kistemplom, Monor-telepi kápolna",12,14,Monor,Ady E. u. 94.,904867316,way,47.3461202,19.4282138
442,Két Szív tisztelete-templom,,12,14,Nyáregyháza,,371483549,way,47.2594377,19.5051267
443,Szent Kelemen pápa és vértanú-templom,,12,18,Bük,Petőfi Sándor utca,299070905,way,47.3859097,16.7525595
444,Keresztelő Szent János-templom,,12,14,Üllő,,688817949,way,47.3853546,19.3467435
445,Szűz Mária Szeplőtelen Szíve-templom,Vecsés Irgalmas Jézus templom,12,14,Vecsés,Erzsébet tér 2.,371483631,way,47.400256,19.2590987
447,Szent Kereszt felmagasztalása-templom,Vecsés Ó-Plébánia templom,12,14,Vecsés,Jókai Mór u. 70,371483574,way,47.4056972,19.279776
448,Szent Kereszt felmagasztalása-templom,,12,13,Berkenye,,220956034,way,47.8869411,19.0723909
449,Szent Márton-templom,,12,13,Borsosberény,Petőfi S. u. ,371483610,way,47.9771056,19.1141396
450,Szent Márton-templom,,12,7,Csákberény,Kossuth u. 4.-6.,322774543,way,47.3493606,18.3293307
451,Szent Donát-templom,,12,7,Csókakő,Vár u. 2.,371483565,way,47.3535591,18.2730326
452,Szent István király-templom,,12,12,Dad,Fő u. 1.,257108374,way,47.5192873,18.2258499
453,Bosco Szent János-templom,,12,12,Kömlőd,Szabadság u.,8388741249,node,47.5479318,18.2624884
454,Szent Kozma és Damján-templom,vérteskozmai templom,12,7,Gánt,,269078963,way,47.4542288,18.4357628
455,Kis Szent Teréz-kápolna,Kőhányási kápolna,12,7,Gánt,Kőhányás-puszta,288946259,way,47.4435688,18.3909422
456,Szentháromság-templom,,12,7,Iszkaszentgyörgy,Dózsa György u. 23.,339690853,way,47.2431717,18.2975562
457,Kisboldogasszony-templom,,12,7,Moha,Fő u.,371483547,way,47.2442013,18.333289
458,Szent Anna-templom,,12,7,Isztimér,Köztársaság u.,371483564,way,47.2788862,18.1948411
459,Szeplőtelen fogantatás-templom,,12,13,Horpács,Kossuth u.,371483628,way,48.0004031,19.1294844
460,Nagyboldogasszony-templom,,12,7,Bakonykúti,Szabadság u.,116032514,way,47.2458101,18.196086
461,Mindenszentek-templom,,12,13,Diósjenő,,371483551,way,47.9454571,19.0448078
462,Keresztelő Szent János-templom,gúttamási templom,12,7,Isztimér,"Guttamási, Kossuth u.",371483543,way,47.2680812,18.2191691
463,Nagyboldogasszony-templom,,12,13,Nógrád,Hunyadi u. 20.,371483558,way,47.9065095,19.0492614
464,Szent Márton-templom,,12,13,Nőtincs,Szondi u.,885222373,way,47.8815152,19.1407531
465,Nagyboldogasszony-templom,,12,7,Magyaralmás,Fő u. 27,371483556,way,47.2956107,18.3238128
466,Munkás Szent József-templom,,12,13,Felsőpetény,Béke u. 1,371483552,way,47.8887652,19.1966469
467,Szent András-templom,,12,13,Rétság,József A . u.,286982200,way,47.9265254,19.1354063
468,Szent György-templom,,12,13,Romhány,,283612439,way,47.9256707,19.2559365
469,Szent Borbála-kápolna,,12,7,Sárkeresztes,Géza u.,329286222,way,47.2500214,18.3576234
470,Mindenszentek-templom,,12,13,Szátok,Kossuth u.,284321630,way,47.9558583,19.2314743
471,Kisboldogasszony-templom,szendehelyi templom,12,13,Szendehely,Petőfi utca 1.,371483548,way,47.8561016,19.1045448
472,Nagyboldogasszony-templom,,12,13,Tereske,Kossuth L. u.,229089007,way,47.9493684,19.1972267
473,Szent Lőrinc-templom,,12,13,Tolmács,Béke tér,286986301,way,47.9292644,19.1102738
474,Szűz Mária Királynő-templom,felsődobosi templom,12,7,Mór,Felsődobos,3769875313,node,47.440487,18.1206586
475,Nagyboldogasszony-templom,,12,14,Bernecebaráti,,371483557,way,48.0363107,18.91308
476,Szentlélek-templom,,12,14,Ipolytölgyes,,371483625,way,47.922853,18.7682056
477,Kisboldogasszony-templom,,12,14,Kemence,,371483546,way,48.0190524,18.8925015
478,Szentháromság-templom,,12,14,Tésa,,371483622,way,48.03327,18.8412455
479,Páduai Szent Antal-templom,,12,7,Pusztavám,Kossuth Lajos u. 48.,371483561,way,47.431229,18.2277728
480,Mária bemutatása-templom,,12,14,Kismaros,,371483554,way,47.8270579,19.0099396
481,Mária neve-templom,,12,14,Kóspallag,,276420292,way,47.8783821,18.931971
482,Nepomuki Szent János-kápolna,árkipusztai kápolna,12,7,Mór,"Árkipuszta, Árki út, 8060",371483559,way,47.4022215,18.2233262
